k	prob
291	0.000000000000
292	0.000000000000
293	0.000000000000
294	0.000000000000
295	0.000000000000
296	0.000000000000
297	0.000000000000
298	0.000000000000
299	0.000000000000
300	0.000000000000
301	0.000000000000
302	0.000000000000
303	0.000000000000
304	0.000000000000
305	0.000000000000
306	0.000000000000
307	0.000000000000
308	0.000000000000
309	0.000000000000
310	0.000000000000
311	0.000000000000
312	0.000000000000
313	0.000000000000
314	0.000000000000
315	0.000000000000
316	0.000000000000
317	0.000000000000
318	0.000000000000
319	0.000000000000
320	0.000000000000
321	0.000000000000
322	0.000000000000
323	0.000000000000
324	0.000000000000
325	0.000000000000
326	0.000000000000
327	0.000000000000
328	0.000000000000
329	0.000000000000
330	0.000000000000
331	0.000000000000
332	0.000000000000
333	0.000000000000
334	0.000000000000
335	0.000000000000
336	0.000000000000
337	0.000000000000
338	0.000000000000
339	0.000000000000
340	0.000000000000
341	0.000000000000
342	0.000000000000
343	0.000000000000
344	0.000000000000
345	0.000000000000
346	0.000000000000
347	0.000000000000
348	0.000000000000
349	0.000000000000
350	0.000000000000
351	0.000000000000
352	0.000000000000
353	0.000000000000
354	0.000000000000
355	0.000000000000
356	0.000000000000
357	0.000000000000
358	0.000000000000
359	0.000000000000
360	0.000000000000
361	0.000000000000
362	0.000000000000
363	0.000000000000
364	0.000000000000
365	0.000000000000
366	0.000000000000
367	0.000000000000
368	0.000000000000
369	0.000000000000
370	0.000000000000
371	0.000000000000
372	0.000000000000
373	0.000000000000
374	0.000000000000
375	0.000000000000
376	0.000000000000
377	0.000000000000
378	0.000000000000
379	0.000000000000
380	0.000000000000
381	0.000000000000
382	0.000000000000
383	0.000000000000
384	0.000000000000
385	0.000000000000
386	0.000000000000
387	0.000000000000
388	0.000000000000
389	0.000000000000
390	0.000000000000
391	0.000000000000
392	0.000000000000
393	0.000000000000
394	0.000000000000
395	0.000000000000
396	0.000000000000
397	0.000000000000
398	0.000000000000
399	0.000000000000
400	0.000000000000
401	0.000000000000
402	0.000000000000
403	0.000000000000
404	0.000000000000
405	0.000000000000
406	0.000000000000
407	0.000000000000
408	0.000000000000
409	0.000000000000
410	0.000000000000
411	0.000000000000
412	0.000000000000
413	0.000000000000
414	0.000000000000
415	0.000000000000
416	0.000000000000
417	0.000000000000
418	0.000000000000
419	0.000000000000
420	0.000000000000
421	0.000000000000
422	0.000000000000
423	0.000000000000
424	0.000000000000
425	0.000000000000
426	0.000000000000
427	0.000000000000
428	0.000000000000
429	0.000000000000
430	0.000000000000
431	0.000000000000
432	0.000000000000
433	0.000000000000
434	0.000000000000
435	0.000000000000
436	0.000000000000
437	0.000000000000
438	0.000000000000
439	0.000000000000
440	0.000000000000
441	0.000000000000
442	0.000000000000
443	0.000000000000
444	0.000000000000
445	0.000000000000
446	0.000000000000
447	0.000000000000
448	0.000000000000
449	0.000000000000
450	0.000000000000
451	0.000000000000
452	0.000000000000
453	0.000000000000
454	0.000000000000
455	0.000000000000
456	0.000000000000
457	0.000000000000
458	0.000000000000
459	0.000000000000
460	0.000000000000
461	0.000000000000
462	0.000000000000
463	0.000000000000
464	0.000000000000
465	0.000000000000
466	0.000000000000
467	0.000000000000
468	0.000000000000
469	0.000000000000
470	0.000000000000
471	0.000000000000
472	0.000000000000
473	0.000000000000
474	0.000000000000
475	0.000000000000
476	0.000000000000
477	0.000000000000
478	0.000000000000
479	0.000000000000
480	0.000000000000
481	0.000000000000
482	0.000000000000
483	0.000000000000
484	0.000000000000
485	0.000000000000
486	0.000000000000
487	0.000000000000
488	0.000000000000
489	0.000000000000
490	0.000000000000
491	0.000000000000
492	0.000000000000
493	0.000000000000
494	0.000000000000
495	0.000000000000
496	0.000000000000
497	0.000000000000
498	0.000000000000
499	0.000000000000
500	0.000000000000
501	0.000000000000
502	0.000000000000
503	0.000000000000
504	0.000000000000
505	0.000000000000
506	0.000000000000
507	0.000000000000
508	0.000000000000
509	0.000000000000
510	0.000000000000
511	0.000000000000
512	0.000000000000
513	0.000000000000
514	0.000000000000
515	0.000000000000
516	0.000000000000
517	0.000000000000
518	0.000000000000
519	0.000000000000
520	0.000000000000
521	0.000000000000
522	0.000000000000
523	0.000000000000
524	0.000000000000
525	0.000000000000
526	0.000000000000
527	0.000000000000
528	0.000000000001
529	0.000000000001
530	0.000000000001
531	0.000000000002
532	0.000000000003
533	0.000000000004
534	0.000000000006
535	0.000000000009
536	0.000000000013
537	0.000000000019
538	0.000000000028
539	0.000000000040
540	0.000000000058
541	0.000000000084
542	0.000000000120
543	0.000000000172
544	0.000000000245
545	0.000000000349
546	0.000000000496
547	0.000000000701
548	0.000000000988
549	0.000000001389
550	0.000000001947
551	0.000000002721
552	0.000000003790
553	0.000000005263
554	0.000000007286
555	0.000000010057
556	0.000000013840
557	0.000000018988
558	0.000000025972
559	0.000000035416
560	0.000000048150
561	0.000000065264
562	0.000000088195
563	0.000000118823
564	0.000000159607
565	0.000000213744
566	0.000000285386
567	0.000000379897
568	0.000000504192
569	0.000000667153
570	0.000000880144
571	0.000001157668
572	0.000001518158
573	0.000001984970
574	0.000002587596
575	0.000003363150
576	0.000004358176
577	0.000005630842
578	0.000007253602
579	0.000009316386
580	0.000011930430
581	0.000015232854
582	0.000019392092
583	0.000024614327
584	0.000031151062
585	0.000039308013
586	0.000049455484
587	0.000062040422
588	0.000077600370
589	0.000096779526
590	0.000120347133
591	0.000149218448
592	0.000184478516
593	0.000227408988
594	0.000279518197
595	0.000342574718
596	0.000418644582
597	0.000510132292
598	0.000619825749
599	0.000750945141
600	0.000907195749
601	0.001092824591
602	0.001312680679
603	0.001572278580
604	0.001877864851
605	0.002236486755
606	0.002656062548
607	0.003145452435
608	0.003714529161
609	0.004374247009
610	0.005136707800
611	0.006015222361
612	0.007024365721
613	0.008180024186
614	0.009499432302
615	0.011001197639
616	0.012705311226
617	0.014633141509
618	0.016807409643
619	0.019252144087
620	0.021992612537
621	0.025055229453
622	0.028467437688
623	0.032257563047
624	0.036454640968
625	0.041088214994
626	0.046188107172
627	0.051784161109
628	0.057905958967
629	0.064582514342
630	0.071841943599
631	0.079711118894
632	0.088215306753
633	0.097377796674
634	0.107219524806
635	0.117758698239
636	0.129010425851
637	0.140986361990
638	0.153694369461
639	0.167138208351
640	0.181317257179
641	0.196226272640
642	0.211855193832
643	0.228188996384
644	0.245207601217
645	0.262885841896
646	0.281193493621
647	0.300095365881
648	0.319551459705
649	0.339517189268
650	0.359943666436
651	0.380778045606
652	0.401963925038
653	0.423441799746
654	0.445149559962
655	0.467023028272
656	0.488996527687
657	0.511003472307
658	0.532976971722
659	0.554850440032
660	0.576558200249
661	0.598036074956
662	0.619221954388
663	0.640056333558
664	0.660482810727
665	0.680448540290
666	0.699904634113
667	0.718806506373
668	0.737114158098
669	0.754792398777
670	0.771811003610
671	0.788144806162
672	0.803773727354
673	0.818682742815
674	0.832861791644
675	0.846305630533
676	0.859013638004
677	0.870989574143
678	0.882241301755
679	0.892780475188
680	0.902622203321
681	0.911784693241
682	0.920288881100
683	0.928158056396
684	0.935417485652
685	0.942094041027
686	0.948215838885
687	0.953811892822
688	0.958911785000
689	0.963545359026
690	0.967742436947
691	0.971532562306
692	0.974944770542
693	0.978007387457
694	0.980747855907
695	0.983192590352
696	0.985366858485
697	0.987294688768
698	0.988998802356
699	0.990500567692
700	0.991819975809
701	0.992975634273
702	0.993984777633
703	0.994863292194
704	0.995625752985
705	0.996285470833
706	0.996854547560
707	0.997343937446
708	0.997763513239
709	0.998122135144
710	0.998427721414
711	0.998687319315
712	0.998907175403
713	0.999092804245
714	0.999249054853
715	0.999380174245
716	0.999489867702
717	0.999581355412
718	0.999657425276
719	0.999720481797
720	0.999772591006
721	0.999815521478
722	0.999850781547
723	0.999879652862
724	0.999903220468
725	0.999922399624
726	0.999937959573
727	0.999950544510
728	0.999960691981
729	0.999968848932
730	0.999975385668
731	0.999980607902
732	0.999984767140
733	0.999988069565
734	0.999990683609
735	0.999992746392
736	0.999994369152
737	0.999995641819
738	0.999996636844
739	0.999997412398
740	0.999998015025
741	0.999998481837
742	0.999998842326
743	0.999999119850
744	0.999999332842
745	0.999999495802
746	0.999999620097
747	0.999999714608
748	0.999999786250
749	0.999999840387
750	0.999999881171
751	0.999999911800
752	0.999999934730
753	0.999999951844
754	0.999999964578
755	0.999999974023
756	0.999999981006
757	0.999999986154
758	0.999999989937
759	0.999999992708
760	0.999999994731
761	0.999999996204
762	0.999999997274
763	0.999999998047
764	0.999999998605
765	0.999999999006
766	0.999999999293
767	0.999999999499
768	0.999999999645
769	0.999999999749
770	0.999999999822
771	0.999999999874
772	0.999999999911
773	0.999999999936
774	0.999999999954
775	0.999999999967
776	0.999999999975
777	0.999999999981
778	0.999999999985
779	0.999999999988
780	0.999999999990
781	0.999999999991
782	0.999999999992
783	0.999999999993
784	0.999999999993
785	0.999999999994
786	0.999999999994
787	0.999999999994
788	0.999999999994
789	0.999999999994
790	0.999999999994
791	0.999999999994
792	0.999999999994
793	0.999999999994
794	0.999999999994
795	0.999999999994
796	0.999999999994
797	0.999999999994
798	0.999999999994
799	0.999999999994
800	0.999999999994
801	0.999999999994
802	0.999999999994
803	0.999999999994
804	0.999999999994
805	0.999999999994
806	0.999999999994
807	0.999999999994
808	0.999999999994
809	0.999999999994
810	0.999999999994
811	0.999999999994
812	0.999999999994
813	0.999999999994
814	0.999999999994
815	0.999999999994
816	0.999999999994
817	0.999999999994
818	0.999999999994
819	0.999999999994
820	0.999999999994
821	0.999999999994
822	0.999999999994
823	0.999999999994
824	0.999999999994
825	0.999999999994
826	0.999999999994
827	0.999999999994
828	0.999999999994
829	0.999999999994
830	0.999999999994
831	0.999999999994
832	0.999999999994
833	0.999999999994
834	0.999999999994
835	0.999999999994
836	0.999999999994
837	0.999999999994
838	0.999999999994
839	0.999999999994
840	0.999999999994
841	0.999999999994
842	0.999999999994
843	0.999999999994
844	0.999999999994
845	0.999999999994
846	0.999999999994
847	0.999999999994
848	0.999999999994
849	0.999999999994
850	0.999999999994
851	0.999999999994
852	0.999999999994
853	0.999999999994
854	0.999999999994
855	0.999999999994
856	0.999999999994
857	0.999999999994
858	0.999999999994
859	0.999999999994
860	0.999999999994
861	0.999999999994
862	0.999999999994
863	0.999999999994
864	0.999999999994
865	0.999999999994
866	0.999999999994
867	0.999999999994
868	0.999999999994
869	0.999999999994
870	0.999999999994
871	0.999999999994
872	0.999999999994
873	0.999999999994
874	0.999999999994
875	0.999999999994
876	0.999999999994
877	0.999999999994
878	0.999999999994
879	0.999999999994
880	0.999999999994
881	0.999999999994
882	0.999999999994
883	0.999999999994
884	0.999999999994
885	0.999999999994
886	0.999999999994
887	0.999999999994
888	0.999999999994
889	0.999999999994
890	0.999999999994
891	0.999999999994
892	0.999999999994
893	0.999999999994
894	0.999999999994
895	0.999999999994
896	0.999999999994
897	0.999999999994
898	0.999999999994
899	0.999999999994
900	0.999999999994
901	0.999999999994
902	0.999999999994
903	0.999999999994
904	0.999999999994
905	0.999999999994
906	0.999999999994
907	0.999999999994
908	0.999999999994
909	0.999999999994
910	0.999999999994
911	0.999999999994
912	0.999999999994
913	0.999999999994
914	0.999999999994
915	0.999999999994
916	0.999999999994
917	0.999999999994
918	0.999999999994
919	0.999999999994
920	0.999999999994
921	0.999999999994
922	0.999999999994
923	0.999999999994
924	0.999999999994
925	0.999999999994
926	0.999999999994
927	0.999999999994
928	0.999999999994
929	0.999999999994
930	0.999999999994
931	0.999999999994
932	0.999999999994
933	0.999999999994
934	0.999999999994
935	0.999999999994
936	0.999999999994
937	0.999999999994
938	0.999999999994
939	0.999999999994
940	0.999999999994
941	0.999999999994
942	0.999999999994
943	0.999999999994
944	0.999999999994
945	0.999999999994
946	0.999999999994
947	0.999999999994
948	0.999999999994
949	0.999999999994
950	0.999999999994
951	0.999999999994
952	0.999999999994
953	0.999999999994
954	0.999999999994
955	0.999999999994
956	0.999999999994
957	0.999999999994
958	0.999999999994
959	0.999999999994
960	0.999999999994
961	0.999999999994
962	0.999999999994
963	0.999999999994
964	0.999999999994
965	0.999999999994
966	0.999999999994
967	0.999999999994
968	0.999999999994
969	0.999999999994
970	0.999999999994
971	0.999999999994
972	0.999999999994
973	0.999999999994
974	0.999999999994
975	0.999999999994
976	0.999999999994
977	0.999999999994
978	0.999999999994
979	0.999999999994
980	0.999999999994
981	0.999999999994
982	0.999999999994
983	0.999999999994
984	0.999999999994
985	0.999999999994
986	0.999999999994
987	0.999999999994
988	0.999999999994
989	0.999999999994
990	0.999999999994
991	0.999999999994
992	0.999999999994
993	0.999999999994
994	0.999999999994
995	0.999999999994
996	0.999999999994
997	0.999999999994
998	0.999999999994
999	0.999999999994
1000	0.999999999994
1001	0.999999999994
1002	0.999999999994
1003	0.999999999994
1004	0.999999999994
1005	0.999999999994
1006	0.999999999994
1007	0.999999999994
1008	0.999999999994
1009	0.999999999994
1010	0.999999999994
1011	0.999999999994
1012	0.999999999994
1013	0.999999999994
1014	0.999999999994
1015	0.999999999994
1016	0.999999999994
1017	0.999999999994
1018	0.999999999994
1019	0.999999999994
1020	0.999999999994
1021	0.999999999994
1022	0.999999999994
1023	0.999999999994
1024	0.999999999994
1025	0.999999999994
1026	0.999999999994
1027	0.999999999994
1028	0.999999999994
1029	0.999999999994
1030	0.999999999994
1031	0.999999999994
1032	0.999999999994
1033	0.999999999994
1034	0.999999999994
1035	0.999999999994
1036	0.999999999994
1037	0.999999999994
1038	0.999999999994
1039	0.999999999994
1040	0.999999999994
1041	0.999999999994
1042	0.999999999994
1043	0.999999999994
1044	0.999999999994
1045	0.999999999994
1046	0.999999999994
1047	0.999999999994
1048	0.999999999994
1049	0.999999999994
1050	0.999999999994
1051	0.999999999994
1052	0.999999999994
1053	0.999999999994
1054	0.999999999994
1055	0.999999999994
1056	0.999999999994
1057	0.999999999994
1058	0.999999999994
1059	0.999999999994
1060	0.999999999994
1061	0.999999999994
1062	0.999999999994
1063	0.999999999994
1064	0.999999999994
1065	0.999999999994
1066	0.999999999994
1067	0.999999999994
1068	0.999999999994
1069	0.999999999994
1070	0.999999999994
1071	0.999999999994
1072	0.999999999994
1073	0.999999999994
1074	0.999999999994
1075	0.999999999994
1076	0.999999999994
1077	0.999999999994
1078	0.999999999994
1079	0.999999999994
1080	0.999999999994
1081	0.999999999994
1082	0.999999999994
1083	0.999999999994
1084	0.999999999994
1085	0.999999999994
1086	0.999999999994
1087	0.999999999994
1088	0.999999999994
1089	0.999999999994
1090	0.999999999994
1091	0.999999999994
1092	0.999999999994
1093	0.999999999994
1094	0.999999999994
1095	0.999999999994
1096	0.999999999994
1097	0.999999999994
1098	0.999999999994
1099	0.999999999994
1100	0.999999999994
1101	0.999999999994
1102	0.999999999994
1103	0.999999999994
1104	0.999999999994
1105	0.999999999994
1106	0.999999999994
1107	0.999999999994
1108	0.999999999994
1109	0.999999999994
1110	0.999999999994
1111	0.999999999994
1112	0.999999999994
1113	0.999999999994
1114	0.999999999994
1115	0.999999999994
1116	0.999999999994
1117	0.999999999994
1118	0.999999999994
1119	0.999999999994
1120	0.999999999994
1121	0.999999999994
1122	0.999999999994
1123	0.999999999994
1124	0.999999999994
1125	0.999999999994
1126	0.999999999994
1127	0.999999999994
1128	0.999999999994
1129	0.999999999994
1130	0.999999999994
1131	0.999999999994
1132	0.999999999994
1133	0.999999999994
1134	0.999999999994
1135	0.999999999994
1136	0.999999999994
1137	0.999999999994
1138	0.999999999994
1139	0.999999999994
1140	0.999999999994
1141	0.999999999994
1142	0.999999999994
1143	0.999999999994
1144	0.999999999994
1145	0.999999999994
1146	0.999999999994
1147	0.999999999994
1148	0.999999999994
1149	0.999999999994
1150	0.999999999994
1151	0.999999999994
1152	0.999999999994
1153	0.999999999994
1154	0.999999999994
1155	0.999999999994
1156	0.999999999994
1157	0.999999999994
1158	0.999999999994
1159	0.999999999994
1160	0.999999999994
1161	0.999999999994
1162	0.999999999994
1163	0.999999999994
1164	0.999999999994
1165	0.999999999994
1166	0.999999999994
1167	0.999999999994
1168	0.999999999994
1169	0.999999999994
1170	0.999999999994
1171	0.999999999994
1172	0.999999999994
1173	0.999999999994
1174	0.999999999994
1175	0.999999999994
1176	0.999999999994
1177	0.999999999994
1178	0.999999999994
1179	0.999999999994
1180	0.999999999994
1181	0.999999999994
1182	0.999999999994
1183	0.999999999994
1184	0.999999999994
1185	0.999999999994
1186	0.999999999994
1187	0.999999999994
1188	0.999999999994
1189	0.999999999994
1190	0.999999999994
1191	0.999999999994
1192	0.999999999994
1193	0.999999999994
1194	0.999999999994
1195	0.999999999994
1196	0.999999999994
1197	0.999999999994
1198	0.999999999994
1199	0.999999999994
1200	0.999999999994
1201	0.999999999994
1202	0.999999999994
1203	0.999999999994
1204	0.999999999994
1205	0.999999999994
1206	0.999999999994
1207	0.999999999994
1208	0.999999999994
1209	0.999999999994
1210	0.999999999994
1211	0.999999999994
1212	0.999999999994
1213	0.999999999994
1214	0.999999999994
1215	0.999999999994
1216	0.999999999994
1217	0.999999999994
1218	0.999999999994
1219	0.999999999994
1220	0.999999999994
1221	0.999999999994
1222	0.999999999994
1223	0.999999999994
1224	0.999999999994
1225	0.999999999994
1226	0.999999999994
1227	0.999999999994
1228	0.999999999994
1229	0.999999999994
1230	0.999999999994
1231	0.999999999994
1232	0.999999999994
1233	0.999999999994
1234	0.999999999994
1235	0.999999999994
1236	0.999999999994
1237	0.999999999994
1238	0.999999999994
1239	0.999999999994
1240	0.999999999994
1241	0.999999999994
1242	0.999999999994
1243	0.999999999994
1244	0.999999999994
1245	0.999999999994
1246	0.999999999994
1247	0.999999999994
1248	0.999999999994
1249	0.999999999994
1250	0.999999999994
1251	0.999999999994
1252	0.999999999994
1253	0.999999999994
1254	0.999999999994
1255	0.999999999994
1256	0.999999999994
1257	0.999999999994
1258	0.999999999994
1259	0.999999999994
1260	0.999999999994
1261	0.999999999994
1262	0.999999999994
1263	0.999999999994
1264	0.999999999994
1265	0.999999999994
1266	0.999999999994
1267	0.999999999994
1268	0.999999999994
1269	0.999999999994
1270	0.999999999994
1271	0.999999999994
1272	0.999999999994
1273	0.999999999994
1274	0.999999999994
1275	0.999999999994
1276	0.999999999994
1277	0.999999999994
1278	0.999999999994
1279	0.999999999994
1280	0.999999999994
1281	0.999999999994
1282	0.999999999994
1283	0.999999999994
1284	0.999999999994
1285	0.999999999994
1286	0.999999999994
1287	0.999999999994
1288	0.999999999994
1289	0.999999999994
1290	0.999999999994
1291	0.999999999994
1292	0.999999999994
1293	0.999999999994
1294	0.999999999994
1295	0.999999999994
1296	0.999999999994
1297	0.999999999994
1298	0.999999999994
1299	0.999999999994
1300	0.999999999994
1301	0.999999999994
1302	0.999999999994
1303	0.999999999994
1304	0.999999999994
1305	0.999999999994
1306	0.999999999994
1307	0.999999999994
1308	0.999999999994
1309	0.999999999994
1310	0.999999999994
1311	0.999999999994
1312	0.999999999994
1313	0.999999999994
1314	0.999999999994
